IO Id,IO Name,Agency Name,Advertiser Name,Currency Type,Currency Exchange Rate,Ad Relevance,Booking Date,TA Rebate,IO Type,Agency Parent Company,Agency Type,ClientName
369397,MEC New York -Energizer Eveready Hispanic Market IH FY'14,Xaxis,Energizer Holdings,USD,1,Hardware & Electronics,,0,,WPP,Holding Company,
369487,FY14 PZN Appliances (Small) Q4,Razorfish,Best Buy,USD,1,Retail,,0,,Publicis Groupe,Holding Company,
369517,Firefly_Disney_FrozenDec13Jan14,Carat,The Walt Disney Company,AUD,1.06,Entertainment,,0,,Aegis,Holding Company,
369637,Aramex Shop-N-Ship Awareness Oct 13.Display,Initiative Media,Aramex,USD,1,Retail,,0,,Interpublic,Holding Company,
369867,AdoTube_UCOL_MediaR_S12014,MediaR,Universal College Of Learning,NZD,1.2,Education,,0,,Independent,Independent,
369897,Hilton honors UK & DE Nov Jan 2013/14,iProspect,The Blackstone Group L.P.,USD,1,Consumer Goods,,0,,Aegis,Holding Company,
369907,Programmatic Enrollment P2,ID Media,Covered California,USD,1,Health,,0,,Interpublic,Holding Company,
369927,Google Nexus DE Q4 2013,Essence Media,Google Inc.,EUR,0.73,Technology,,0,,Independent,Independent,
369947,eCampus Alberta Nov 2013,Mediactive,eCampusAlberta,CAD,1.03,Education,,0,,Independent,Independent,
370047,TF/P/Topdeck/Feb-Mar2014 B2,OMD,Topdeck Travel,AUD,1.06,Travel and Transport,,0,,Independent,Independent,
370077,Spin Master_2013_Logo Party_Nov_Dec,MediaCom,Spin Master Ltd.,USD,1,Entertainment,,0,,WPP,Holding Company,
370167,TF_Kathmandu_Christmas_2013,OMD,Kathmandu,AUD,1.06,Travel and Transport,,0,,Independent,Independent,
370217,Oakwood Winter Campaign.Jan14.Display,Direct,Oakwood Worldwide,SGD,1.25,Other,,0,,Direct,Direct,
370327,TK Maxx Active Wear Dec 2013 Jan 2014,Astus,TK Maxx,GBP,0.61,Consumer Goods,,0,,Independent,Independent,
370397,Dell FY14 CA Q4 DHS PWK Campaign - Nov 1 to Jan 30,MediaCom,Dell Inc.,CAD,1.03,Hardware & Electronics,,0,,WPP,Holding Company,
370427,"2013-2014 TD - North American Initiative Nov 11 to Mar 23, 2014",Starcom Mediavest,TD Bank Group,CAD,1.03,Finance,,0,,Publicis Groupe,Holding Company,
370537,RTG_GEN_011_November-December Base Plan_US_FY13,Mindshare,Rooms To Go,USD,1,Retail,,0,,WPP,Holding Company,
371137,FY14 PZN Q4 Category LA,Razorfish,Best Buy,USD,1,Retail,,0,,Publicis Groupe,Holding Company,
371147,LVCVA CA FY13.14 - Tribal Fusion Q4-Q2,R&R Partners,Las Vegas CVA,USD,1,Travel and Transport,,0,,Independent,Independent,
371157,Kindle Worlds Nov 2013,Radarworks,"Amazon.com, Inc.",USD,1,Retail,,0,,Independent,Independent,
371167,LVCVA CA FY14.15 - Tribal Fusion Q4-Q2,R&R Partners,Las Vegas CVA,USD,1,Travel and Transport,,0,,Independent,Independent,
371177,Canadian Direct FInancial Nov 2013,Mediactive,Canadian Western Bank,CAD,1.03,Finance,,0,,Independent,Independent,
371187,Canadian Direct Financial Nov 2013 appsnack,Mediactive,Canadian Western Bank,CAD,1.03,Finance,,0,,Independent,Independent,
371277,TF/Performance/Dell/Consumer/Nov-Feb 2014,MediaCom,Dell Inc.,AUD,1.06,Hardware & Electronics,,0,,WPP,Holding Company,
371287,TF/Performance/Dell/Business/Nov-Feb 2014,MediaCom,Dell Inc.,AUD,1.06,Hardware & Electronics,,0,,WPP,Holding Company,
371297,TF/Branding/Tourism Philippines/Online 13-14/Nov-Feb 2014,The Media Store,Tourism Philippines,AUD,1.06,Travel and Transport,,0,,Independent,Independent,
371307,TF_Nissan_Altima_Dec-Feb,Carat,Nissan Motor Company Ltd,AUD,1.06,Automotive,,0,,Aegis,Holding Company,
371337,Unilever Lux - Chanel (FireFly Video),Mindshare,Unilever,ZAR,10,Consumer Goods,,0,,WPP,Holding Company,
371347,Samsung Galaxy Tab3.Nov-Dec13.Display,Starcom Mediavest,Samsung,USD,1,Hardware & Electronics,,0,,Publicis Groupe,Holding Company,
371377,MTDC Nov 2013.Display,Goldmine Advertising Ltd,Maharashtra Tourism Development Corporation,INR,62.32,Travel and Transport,,0,,Independent,Independent,
371387,HRP All Campaigns Nov 13 Jan 14,M2M,HRP,GBP,0.61,Entertainment,,0,,Omnicom Group,Holding Company,
371437,Alaska Airlines_MasterCard Custom Conquesting_1.1.2014-5.31.2014,AdReady,Alaska Air Group Inc.,USD,1,Travel and Transport,,0,,Independent,Independent,
371487,BDOT_JetBlue_Flight2,Fuseideas,Bermuda Department of Tourism,USD,1,Travel and Transport,,0,,Independent,Independent,
371627,Etisalat Yellow Pages Nov-Feb'2014.Display,Initiative Media,Etisalat,USD,1,Telecoms,,0,,Interpublic,Holding Company,
371647,Seagate Nov Dec 2013,DWA Media,Seagate Technology PLC,USD,1,Technology,,0,,Independent,Independent,
371937,Spin Master_2013_Logo Party_Nov_Dec,MediaCom,Spin Master Ltd.,USD,1,Entertainment,,0,,WPP,Holding Company,
371987,Namshi_Nov 2013.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
371997,Namshi_Dec 2013.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
372007,Namshi_Jan 2014.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
372027,Namshi_Feb 2014.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
372037,Namshi_March 2014.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
372097,Summer's Eve 2014 Campaign,The Richards Group,"C.B. Fleet Company, Inc.",USD,1,Consumer Goods,,0,,Independent,Independent,
372157,Disney DLR Nov Dec 2013,Carat,The Walt Disney Company,CAD,1.04,Entertainment,,0,,Aegis,Holding Company,
372167,Canadian Tire We All Play For Canada (WAPFC) 2,Touche Media,"Canadian Tire Corporation, Limited",CAD,1.04,Travel and Transport,,0,,Omnicom Group,Holding Company,
372217,Housing NZ - FirstHome Nov13-Jun14,Draftfcb,Housing New Zealand Corporation,NZD,1.2,"Government, Social and Political",,0,,Interpublic,Holding Company,
372227,Media FY14,Mullen,Bose Corporation,USD,1,Hardware & Electronics,,0,,Interpublic,Holding Company,
372327,Export Gold,Spark PHDIQ,Asia Pacific Breweries Ltd.,NZD,1.2,Consumer Goods,,0,,Publicis Groupe,Holding Company,
372347,AdoTube_iiNet Oct-Feb2014,OMD,iiNet Limited,AUD,1.05,Telecoms,,0,,Independent,Independent,
372377,Philips_Grooming_Recruit_Click&Style,Carat,Philips,EUR,0.73,Retail,,0,,Aegis,Holding Company,
372387,Tourism_Philippines_Nov13_Feb14,The Media Store,Tourism Philippines,AUD,1.05,Travel and Transport,,0,,Independent,Independent,
372447,nPower - SME Energy Saving Know How Nov / Dec 2013 FFV,Maxus,RWE AG,GBP,0.62,Energy,,0,,WPP,Holding Company,
372567,AB Blue Cross Travel Nov 2013,DDB Edmonton,Alberta Blue Cross,CAD,1.04,Health,,0,,Omnicom Group,Holding Company,
372597,TF Tourism AU T-QUAL Dec13May14,OMD,Tourism Australia,AUD,1.05,Travel and Transport,,0,,Independent,Independent,
372607,BMO Vancouver Marathon Nov 2013,Patio Social Inc.,Vancouver International Marathon Society,CAD,1.04,Gaming,,0,,Independent,Independent,
372657,Tribal Fusion_Dan Murphy's_Continuity_2013-2014,Mitchell & Partners,Woolworths Limited,AUD,1.05,Consumer Goods,,0,,Aegis,Holding Company,
372987,ZFEP 2013 - Phase 2.Display,Initiative Media,Abu Dhabi Future Energy Company,USD,1,Retail,,0,,Interpublic,Holding Company,
373417,The Entertainer Nov13-Feb14.CPC,Mindshare,The Entertainer,USD,1,Entertainment,,0,,WPP,Holding Company,
373447,Protea Hotels - Summer,Base Two,Protea Hotels,ZAR,10.03,Travel and Transport,,0,,Independent,Independent,
373607,2014 Shaw Internet Holiday - Flight #2 (Jan-Feb),Direct,Shaw Communications,CAD,1.04,Telecoms,,0,,Direct,Direct,
373687,ABC NA Consuner 2014,Sterling Rice Group,Almond Board,USD,1,Other,,0,,Independent,Independent,
373857,Bharti AXA Nov 2013.Display & FFV,istrat,Bharti Axa Life Insurance,INR,61.4,Finance,,0,,Publicis Groupe,Holding Company,
374017,The Open University Appsnack Nov-Jan 2013,Rapp Media,The Open University,GBP,0.62,Education,,0,,Omnicom Group,Holding Company,
374147,432-Yours For The Making Jan,Wieden & Kennedy,Diageo plc,BRL,2.23,Consumer Goods,,0,,Independent,Independent,
374207,TF/Branding/Sonypics/TheCanyons/Dec-Jan2014,Carat,Sony Corporation,AUD,1.05,Hardware & Electronics,,0,,Aegis,Holding Company,
374217,TribalFusion/Branding/SonyPics/Hour/Dec-Jan2013,Carat,Sony Corporation,AUD,1.05,Hardware & Electronics,,0,,Aegis,Holding Company,
374357,LBS UG Nov 2013 Jan 2014,Mindshare,London Business School,GBP,0.62,Education,,0,,WPP,Holding Company,
374497,PNC Virtual Wallet Big Boss 2013,"iCrossing, Inc.",PNC Financial Services Group,USD,1,Finance,,0,,Independent,Independent,
374537,Canada East/West,The Miles Partnership LLP,Brand USA,USD,1,Travel and Transport,,0,,Independent,Independent,
374547,Brand USA UK,The Miles Partnership LLP,Brand USA,USD,1,Travel and Transport,,0,,Independent,Independent,
374577,TF/Performance/SOH/Illusionists/Nov 2013-Jan 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
374587,Tf/SOH/Circus Under My Bed/Nov 2013-Jan 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
374597,TF/Performance/SOH/13th Storey Treehouse/Dec-Jan 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
374637,"Formula 1 Grand Prix,2014 Digital Campaign(Early Bird Campaign & Tactical ).Phase 1 Display",Dentsu,Sepang International Circuit,USD,1,Entertainment,,0,,Aegis,Holding Company,
374867,LVCVA UK FY13.14 - Tribal Fusion Q4-Q2,R&R Partners,Las Vegas CVA,USD,1,Travel and Transport,,0,,Independent,Independent,
374927,FFV.Centro-Dallas.MattressFirm.Nov2013,Centro,"Mattress Firm, Inc.",USD,1,Retail,,0,,Independent,Independent,
374937,TF/Performance/Music at the House/Nov 2013-Mar 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
374957,TribalFusion/DR/Ogilvy/SwinburneUni/March-Aug2014,Neo Ogilvy,Swinburne University,AUD,1.05,Education,,0,,WPP,Holding Company,
374997,Kim Crawford Win,Bensimon Byrne Agency,"Constellation Brands, Inc.",USD,1,Retail,,0,,Independent,Independent,
375117,Unitech IVY TERRACES(RI).Display,A & A Media Services,Unitech Group,INR,61.4,Real Estate,,0,,Independent,Independent,
375127,Namshi_April 2014.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
375147,Namshi_May 2014.Display,Direct,Namshi General Trading LLC,USD,1,Education,,0,,Direct,Direct,
375167,Unitech IVY TERRACES(NRI).Display,A & A Media Services,Unitech Group,INR,61.4,Real Estate,,0,,Independent,Independent,
375267,Kenya Tourism Board Nov 2013,Myriad Marketing,Kenya Tourism Board,USD,1,Travel and Transport,,0,,Independent,Independent,
375327,TF CPA Initiative Congress on Demand Nov13-Mar14,Initiative Media,CPA Australia,AUD,1.05,Professional Services,,0,,Interpublic,Holding Company,
375417,TF Vic Gov Grand Prix F1 Jan-Mar14,Mitchell & Partners,Victorian Government,AUD,1.05,"Government, Social and Political",,0,,Aegis,Holding Company,
375427,Pioneer Phase1 & Phase2.Jan-Jun14.Appsnack,Direct,Pioneer Corporation,USD,1,Technology,,0,,Direct,Direct,
375617,Moncton Hospital Dec March,Time Space Media Ltd,Moncton Hospital,CAD,1.04,Health,,0,,Independent,Independent,
375677,Dell FY14 CA Q4 SMB IIP Campaign - Nov 5/13 to Jan 30/14,MediaCom,Dell Inc.,CAD,1.04,Hardware & Electronics,,0,,WPP,Holding Company,
375697,TF_Kathmandu_Jan Clearance 14,OMD,Kathmandu,AUD,1.05,Travel and Transport,,0,,Independent,Independent,
375737,Tribal Fusion_CPA_Brand Refresh,Initiative Media,CPA Australia,AUD,1.05,Professional Services,,0,,Interpublic,Holding Company,
375857,PNB Finance Lap.Display,Isobar,Punjab National Bank,INR,61.4,Finance,,0,,Aegis,Holding Company,
375957,National University California / Nevada,Centro,National University,USD,1,Education,,0,,Independent,Independent,
375977,Tribal Fusion_Q4 2013 CPA Booking Test,Direct,InterContinental Hotels Group plc,USD,1,Travel and Transport,,0,,Direct,Direct,
375997,2013/2014 Smithsonian Channel Campaign,Gaggi Media,Smithsonian Institution,CAD,1.04,Entertainment,,0,,Independent,Independent,
376007,FFV/Branding/Air NZ/The Hobbit/Dec 2013-Jan 2014,PHD,Air New Zealand Limited,AUD,1.05,Travel and Transport,,0,,Omnicom Group,Holding Company,
376037,AVC_FY14 Brand_20131101_20140630_DIS_BRD_CPG_USA,Havas Digital,Avocados from Mexico,USD,1,Entertainment,,0,,Havas,Holding Company,
376047,AVC_FY14 Brand_20131101_20140630_DIS_BRD_CPG_USA,Havas Digital,Avocados from Mexico,USD,1,Entertainment,,0,,Havas,Holding Company,
376097,Air_NZ_The_Hobbit_Dec13-Jan14,PHD,Air New Zealand Limited,AUD,1.05,Travel and Transport,,0,,Omnicom Group,Holding Company,
376227,Nissan 370z Nov13-Feb14.Display,Mindshare,Nissan Motor Company Ltd,USD,1,Automotive,,0,,WPP,Holding Company,
376277,2014 SeaWorld Orlando - Winter (Jan-Feb),M2 Universal,The Blackstone Group L.P.,CAD,1.04,Consumer Goods,,0,,Independent,Independent,
376297,TV Land - Exes 2013,Martin Agency,Viacom Inc.,USD,1,Entertainment,,0,,Interpublic,Holding Company,
376317,Smithsonian Channel,Gaggi Media,Smithsonian Institution,CAD,1.04,Entertainment,,0,,Independent,Independent,
376337,14_FY14_December Sales Event,Saatchi & Saatchi,Toyota Motor Corporation,USD,1,Automotive,,0,,Publicis Groupe,Holding Company,
376367,TF Spirit of Tasmania Retail Dec13-Jan14,Maxus,TT-Line Company Pty. Ltd.,AUD,1.05,Travel and Transport,,0,,WPP,Holding Company,
376377,TF Spirit of Tasmania Retail Jan14,Maxus,TT-Line Company Pty. Ltd.,AUD,1.05,Travel and Transport,,0,,WPP,Holding Company,
376497,Summer Simple Uncapped Nov - Jan 14 Burst,MediaCom,Telkom SA SOC Limited,ZAR,10.03,Telecoms,,0,,WPP,Holding Company,
376507,Summer Brand Retail Dec & Jan 14 Burst,MediaCom,Telkom SA SOC Limited,ZAR,10.03,Telecoms,,0,,WPP,Holding Company,
376527,Boppy 2014,Cottage8,Boppy,USD,1,Consumer Goods,,0,,Independent,Independent,
376537,TELUS Community Investment WWF Critter,Cossette Media,Telus,CAD,1.04,Telecoms,,0,,Independent,Independent,
376547,2013/14 Globe and Mail Arts Campaign - Dec 9/13 to Jun 29/14,Gaggi Media,Woodbridge Company Limited,CAD,1.04,Finance,,0,,Independent,Independent,
376557,2013/14 Globe and Mail Life Campaign - Dec 9/13 to Jan 5/14,Gaggi Media,Woodbridge Company Limited,CAD,1.04,Finance,,0,,Independent,Independent,
376617,AB Blue Cross Individual Campaign,DDB Edmonton,Alberta Blue Cross,CAD,1.04,Health,,0,,Omnicom Group,Holding Company,
376757,TF/Performance/SOH/Summer at the House/Dec-Feb 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
376767,TribalFusion/Carat/DR/Tourismireland/Dec-Jan2013,Carat,Tourism Ireland,AUD,1.05,Travel and Transport,,0,,Aegis,Holding Company,
376817,Hitachi Social Innovation?2013 Display & FFV,Dentsu,"Hitachi, Ltd.",INR,61.4,Hardware & Electronics,,0,,Aegis,Holding Company,
376847,TF.HIS.GM.MC.Sony.Nov.13,Group M,Sony Corporation,EUR,0.73,Hardware & Electronics,,0,,WPP,Holding Company,
376897,Sony Xperia Farmatos Notorios v1,Group M,Sony Corporation,EUR,0.73,Hardware & Electronics,,0,,WPP,Holding Company,
376977,TribalFusion/DR/TMS/ToyotaRetail,The Media Store,Toyota Motor Corporation,AUD,1.05,Automotive,,0,,Independent,Independent,
377027,Tribal Fusion_Open Universities_Summer Project_Performance and Remarketing,Mitchell & Partners,Open Universities Australia,AUD,1.05,Education,,0,,Aegis,Holding Company,
377187,FFV.Vivaki.OM.BCN.ASUS.Ene.14,Vivaki Communications,ASUSTeK Computer Inc.,EUR,0.73,Hardware & Electronics,,0,,Publicis Groupe,Holding Company,
377247,FY14: TNZ - General Market Phase 2 Dec-Feb US,Razorfish,New Zealand Tourism Board,USD,1,Travel and Transport,,0,,Publicis Groupe,Holding Company,
377277,GreenwayMedical_1314,Lin Digital,Greenway Medical Center,USD,1,Health,,0,,Independent,Independent,
377297,FY14-Q4: VSB Promo,AKQA,Autodesk,USD,1,Technology,,0,,WPP,Holding Company,
377327,2014 Eastlink Wireless Holiday,Rose Wagner Media,Eastlink,CAD,1.04,Finance,,0,,Independent,Independent,
377387,REACH HIGHER NSU 2013-2014,VI Marketing and Branding,Oklahoma State Regents,USD,1,Public Services,,0,,Independent,Independent,
377397,TF/Performance/SOH/All About Women/Feb-Mar 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
377417,TribalFusion/DR/Carat/FreedomFurniture/Dec-Jan2013,Carat,Freedom Furniture,AUD,1.05,Retail,,0,,Aegis,Holding Company,
377427,PAKnSAVE.Jan-Feb14.Display,Draftfcb,Foodstuffs Inc.,NZD,1.2,Retail,,0,,Interpublic,Holding Company,
377477,VSO Q1 2014,Opticomm Media,VSO,GBP,0.62,Professional Services,,0,,Independent,Independent,
377537,HAL NL Jan Feb 2014,Razorfish,Carnival Corporation & plc,GBP,0.62,Travel and Transport,,0,,Publicis Groupe,Holding Company,
377567,Sony Xperia Pre-Roll,Group M,Sony Corporation,EUR,0.73,Hardware & Electronics,,0,,WPP,Holding Company,
377607,TaxAct2014.1.6.14-4.15.14,Direct,"TaxACT, Inc.",USD,1,Technology,,0,,Direct,Direct,
377687,Shangri-la Holiday Escape (Xmas and CNY) 2014.Display,Havas Digital,Shangri-La Hotels and Resorts,USD,1,Travel and Transport,,0,,Havas,Holding Company,
377777,Shell - Lego Campaign,MediaCom,Royal Dutch Shell plc,ZAR,10.03,Energy,,0,,WPP,Holding Company,
377817,IHG_Q4 2013 CPM Booking Test,Direct,InterContinental Hotels Group plc,USD,1,Travel and Transport,,0,,Direct,Direct,
377827,Healthy Offers - Horizant - Phase 2,Direct,Healthy Offers LLC.,USD,1,Health,,0,,Direct,Direct,
377857,BIRDS,Pereira & O Dell,"Airbnb, Inc",USD,1,Travel and Transport,,0,,Independent,Independent,
377867,2014_HAL_Display_Product Tactical,Razorfish,Carnival Corporation & plc,USD,1,Travel and Transport,,0,,Publicis Groupe,Holding Company,
377887,FY148_Q3_Q4_Tierll_GUR_DMG_HU,Garage Team Mazda,Mazda Motor Corporation,USD,1,Automotive,,0,,WPP,Holding Company,
377897,AOT/Brand USA co-op campaign,AdGenuity,Arizona Office of Tourism,USD,1,Travel and Transport,,0,,Independent,Independent,
377907,Healthy Offers - Myrbetriq Q1 2014,Direct,Healthy Offers LLC.,USD,1,Health,,0,,Direct,Direct,
377947,2013 December Auto Insurance 12.2.13-1.6.14,Mediactive,Alberta Motor Association,CAD,1.04,Automotive,,0,,Independent,Independent,
377987,SAM 1307m,Prodinger GFB Tourismusmarketing,Ski Amade,EUR,0.73,Travel and Transport,,0,,Independent,Independent,
377997,SAL1302m Seiser Aim Winter,Prodinger GFB Tourismusmarketing,Seiser Alm Hotels,EUR,0.73,Travel and Transport,,0,,Independent,Independent,
378037,FFV.Vivaki.OM.ASUS.Trans.Ene.14,Vivaki Communications,ASUSTeK Computer Inc.,EUR,0.73,Hardware & Electronics,,0,,Publicis Groupe,Holding Company,
378127,Adobe_FY14Q1_Creative_CCM_CreativeCloudDR_RM,Direct,Adobe Systems Incorporated,USD,1,Technology,,0,,Direct,Direct,
378167,TF.Direct.HaciendaCantalagua.Cantalagua DOMINGO a JUEVES.11.28-12.31.2013,Direct,Hacienda Cantalagua,MXN,13.01,Travel and Transport,,0,,Direct,Direct,
378177,Scripps Health_12.1_2.28.14,Cerasoli Stafford Media Management,Scripps Health,USD,1,Health,,0,,Independent,Independent,
378217,Autodesk FY14-Q4: APAC VSB,AKQA,Autodesk,USD,1,Technology,,0,,WPP,Holding Company,
378257,TF/Performance/SOH/Own Our House/Dec-Jan 2014,Razor,Sydney Opera House,AUD,1.05,Entertainment,,0,,Publicis Groupe,Holding Company,
378277,Prime TV.Draft FCB.American Idol Jan14.Display,Draftfcb,Prime TV,NZD,1.2,Entertainment,,0,,Interpublic,Holding Company,
378287,TF/Performance/UWS/School Leavers/Nov-Jan 2013,Mindbox,University of Western Sydney,AUD,1.05,Education,,0,,Independent,Independent,
378297,TF/Performance/LendLease/Q3 Communities QLD/Jan-Feb 2014,Frontier,Lend Lease Corporation,AUD,1.05,Finance,,0,,Independent,Independent,
378307,TF Perf Betstar Always On Dec13,Maxus,Betstar,AUD,1.05,Entertainment,,0,,WPP,Holding Company,
378327,AdoTube_Ray?s_Outdoors_Dec13-Jan14,Mitchell & Partners,Super Retail Group,AUD,1.05,Retail,,0,,Aegis,Holding Company,
378357,Cathay Pacific Nov-Dec 2013,Universal McCann,Swire Group,GBP,0.62,Travel and Transport,,0,,Interpublic,Holding Company,
378367,Cathay Pacific Appsnack Dec 13,Universal McCann,Swire Group,GBP,0.62,Travel and Transport,,0,,Interpublic,Holding Company,
378377,WINTERKAMPAGNE 2013/2014,Explido,LAAX,EUR,0.73,Travel and Transport,,0,,Independent,Independent,
378417,AA UK Sale Dec-Jan 13,Universal McCann,American Airlines,GBP,0.62,Travel and Transport,,0,,Interpublic,Holding Company,
